cutoff_mode,dataset,replicate,prime_cutoff,feature_id,track_id,tau,value,prominence,width,curvature,refinement_ok,refinement
hard,real,0,11,peak_8,6,21.492814389467107,2.244020912387799,4.105168898616065,2.4752121059065786,-5.111803686973635,True,derivative_root
hard,real,0,11,peak_9,7,24.783998938532758,2.5938756800942655,4.8389348630407545,1.8557535200449793,-6.041515654186286,True,derivative_root
hard,real,0,11,peak_10,13,27.94708872527047,-1.6252311000691453,0.7133475988885571,0.687990971591654,-6.779407244762092,True,derivative_root
hard,real,0,11,peak_11,8,30.30835490196698,2.5004783473456107,4.775711026382252,4.379927228486304,-6.146729516901406,True,derivative_root
hard,real,0,11,peak_12,14,32.960523202348696,2.2391316976175437,1.8350055883440053,1.2584633186517977,-5.878341364735315,True,derivative_root
hard,real,0,17,peak_1,1,1.5635771613794114,2.524620373053696,3.7546883628480936,1.3252313220851861,-10.61014623192888,True,derivative_root
hard,real,0,17,peak_2,17,3.59879681566903,1.5170831780394787,1.1389702913591755,1.333965103581608,-4.510738976599306,True,derivative_root
hard,real,0,17,peak_3,18,5.936855234478032,0.5484029683916275,0.32771467229933715,0.6609232420439689,-4.192252244035282,True,derivative_root
hard,real,0,17,peak_4,15,8.391764788272596,-0.054360114547372725,0.7758766260560545,0.6576614164846405,-8.506633052695499,True,derivative_root
hard,real,0,17,peak_5,4,10.557965713744943,-0.47734067218882326,0.6202225945566142,0.9519750039911927,-2.051698972157324,True,derivative_root
hard,real,0,17,peak_6,5,14.124868000313674,3.868446390093969,6.912668549769681,2.1455414256149967,-9.65181929837679,True,derivative_root
hard,real,0,17,peak_7,16,16.54542779773743,-0.607275204783694,0.9514495399061675,0.7231091227449753,-8.77784473554939,True,derivative_root
hard,real,0,17,peak_8,12,18.820094636358046,-0.8412772326996535,0.9820424313088515,0.6999126242971357,-9.450156324273882,True,derivative_root
hard,real,0,17,peak_9,6,21.150677402795466,2.820355267802777,4.858657260056287,1.916254568468287,-4.103639245592763,True,derivative_root
hard,real,0,17,peak_10,7,25.144103726991617,2.5973024693970723,3.750654764151182,1.6081033227971746,-10.013552019428785,True,derivative_root
hard,real,0,17,peak_11,13,27.941302192669543,-0.8213799948051748,1.985734639838333,0.8898722385447911,-11.48560306518154,True,derivative_root
hard,real,0,17,peak_12,8,30.28815151491667,3.1467686465782014,5.272222431826151,1.5526354801259517,-10.739926517701115,True,derivative_root
